N_kN,My_kNm,Mz_kNm,neutral_axis_depth_mm,neutral_axis_angle_deg,max_concrete_strain,max_steel_strain
401.7393547017348,-133.20051522292673,-69.61808841878126,194.82700499803045,240.0,0.005988867896626018,0.004925460287521376
401.7393547017348,-138.4348033482348,-58.75277157807222,178.01506418793946,246.0,0.006537250411679622,0.005412386141405182
401.7393547017348,-143.0750109725154,-47.210639454530984,157.44179488000617,252.0,0.0073313010896496255,0.006117448381326821
401.7393547017348,-147.0696341060863,-34.58473809528443,133.61914105110299,258.0,0.00851275178046957,0.0071664951154169435
401.7393547017348,-150.1579829837551,-19.047158376725715,108.3314368958498,264.0,0.010229915599512704,0.008691218161636281
401.7393547017348,-152.84175019606633,-7.078051567077637e-14,81.162803754799,270.0,0.013174304862876473,0.011305632766174797
401.7393547017348,-150.16914153807403,19.046158321049255,108.34244130922109,276.0,0.010228521042910652,0.008689979891549975
401.7393547017348,-147.06916861653588,34.58478953389432,133.6186555640191,282.0,0.00851279542733764,0.00716653387082566
401.7393547017348,-143.24222457449866,47.17964652589908,157.64547430713066,288.0,0.007317306947346149,0.006105022548074596
401.7393547017348,-138.43480334823482,58.75277157807212,178.01506418793946,294.0,0.00653725041167962,0.005412386141405179
401.7393547017348,-132.86951154663214,69.01564757814107,195.18054008350487,300.0,0.005971680487873822,0.0049101990538879614
401.7393547017348,-120.2064466293669,83.08703523031294,203.27190916358586,306.0,0.005799558646682622,0.0047573667293819835
401.7393547017348,-107.96529266124156,95.85259970641806,207.17400172879414,312.0,0.0057254790746076945,0.004691589178315453
401.7393547017348,-96.31571763581738,108.4154197361787,206.79692446947362,318.0,0.0057423009803217,0.004706525870458061
401.7393547017348,-83.63903715020484,120.74606280554441,203.15814520514456,324.0,0.00580476618882835,0.004761990667666552
401.7393547017348,-69.6158477663632,133.22989723900372,194.86790368722927,330.0,0.005986876382109721,0.004923691959976735
401.7393547017348,-58.75268305623581,138.43541622232814,178.01584949918404,336.0,0.006537206132669437,0.005412346824697861
401.7393547017348,-47.211795493009674,143.06848818684696,157.43381277204475,342.0,0.007331850251314063,0.006117935999011623
401.7393547017348,-34.584738095284415,147.06963410608626,133.61914105110313,348.0,0.008512751780469558,0.007166495115416935
401.7393547017348,-19.03395700155644,150.3051384483965,108.47688612953357,354.0,0.010211506095204964,0.008674871791431992
477.97866754256904,-2.980232238769531e-14,162.17225455257363,89.9670858104455,0.0,0.01154253829211179,0.009856736586961328
477.97866754256904,18.346542089819014,159.47196227937917,118.06030043553217,6.0,0.009098489753684403,0.007686590039909427
477.97866754256904,32.76452272675378,156.1227643815058,144.35058677001786,12.0,0.007619688603162947,0.006373516604532616
477.97866754256904,45.454753591693674,151.85640815220765,168.4388768817292,18.0,0.006624144235642192,0.00548954186440643
477.97866754256904,57.52482651420234,146.83237663805008,189.16259151005016,24.0,0.005945745916473334,0.00488717094307546
477.97866754256904,71.06448772709581,137.84818939177424,204.21452884575194,30.0,0.005552674770843385,0.004538150874110937
477.97866754256904,86.11819237605381,124.39604735429883,212.43050551710158,36.0,0.0053986232739427755,0.004401363769104362
477.97866754256904,98.86109067382799,111.36288041480981,216.81544840152878,42.0,0.005315236330448916,0.0043273219141055025
477.97866754256904,111.39003065932383,98.88433814249383,216.8934240393295,48.0,0.005312067153336814,0.004324507903393895
477.97866754256904,124.39604735429884,86.11819237605381,212.43050551710158,54.0,0.0053986232739427755,0.004401363769104362
477.97866754256904,137.84788934212688,71.06435250912078,204.2138365115994,60.0,0.005552705461593938,0.004538178125380824
477.97866754256904,146.83320396310484,57.524704489922776,189.1637319436669,66.0,0.005945688969795091,0.004887120378352537
477.97866754256904,151.85640815220768,45.45475359169369,168.43887688172924,72.0,0.00662414423564219,0.005489541864406428
477.97866754256904,156.1227643815058,32.76452272675381,144.35058677001786,78.0,0.007619688603162947,0.006373516604532616
477.97866754256904,159.47196227937914,18.346542089819014,118.06030043553217,84.0,0.009098489753684403,0.007686590039909427
477.97866754256904,162.17269246336681,-2.654269337654114e-14,89.96758524137104,90.0,0.011542454787493968,0.009856662440619644
477.97866754256904,159.47196227937917,-18.346542089819096,118.06030043553217,96.0,0.009098489753684403,0.007686590039909427
477.97866754256904,156.1227643815058,-32.76452272675385,144.35058677001783,102.0,0.007619688603162948,0.006373516604532617
477.97866754256904,151.93101380160826,-45.44003285387467,168.535839555881,108.0,0.006618319574839045,0.00548436996731398
477.97866754256904,146.83237663805014,-57.52482651420241,189.16259151005016,114.0,0.005945745916473334,0.00488717094307546
477.97866754256904,137.8478893421269,-71.06435250912078,204.21383651159925,120.0,0.0055527054615939425,0.004538178125380827
477.97866754256904,124.41492129653135,-86.13010884630435,212.47857740203568,126.0,0.005396610018774526,0.0043995761373601385
477.97866754256904,111.84110316312163,-99.3545729132671,216.5120071864669,132.0,0.005327590869386173,0.00433829189264462
477.97866754256904,99.35363499992376,-111.84000753910671,216.50888290964812,138.0,0.0053277182537093855,0.004338405001138506
477.97866754256904,86.13010884630437,-124.41492129653135,212.47857740203568,144.0,0.005396610018774527,0.004399576137360139
477.97866754256904,71.06448772709582,-137.8481893917743,204.21452884575174,150.0,0.005552674770843394,0.0045381508741109446
477.97866754256904,57.50384467212875,-146.9743599380866,189.35869776508076,156.0,0.005935963583369481,0.004878484905922901
477.97866754256904,45.453860882965465,-151.86093548348128,168.44475473550727,162.0,0.006623790955188084,0.005489228175727349
477.97866754256904,32.764522726753825,-156.12276438150585,144.35058677001769,168.0,0.007619688603162958,0.006373516604532626
477.97866754256904,18.346541675077788,-159.47196681329234,118.06030542194608,174.0,0.009098489221572583,0.007686589567430826
477.97866754256904,-3.725290298461914e-15,-162.17224372047636,89.9670734567239,180.0,0.01154254035766003,0.009856738421025715
477.97866754256904,-18.346542089819103,-159.4719622793792,118.06030043553204,186.0,0.009098489753684418,0.0076865900399094396
477.97866754256904,-32.76452272675392,-156.12276438150585,144.3505867700177,192.0,0.007619688603162957,0.006373516604532625
477.97866754256904,-45.45456705901361,-151.8573541764181,168.44010504315173,198.0,0.006624070416622765,0.005489476318208144
477.97866754256904,-56.895975321259,-146.549882819944,189.58030587083277,204.0,0.00592493350297136,0.004868690955224568
477.97866754256904,-71.08224551313512,-137.88758435212665,204.305526668088,210.0,0.005548642703263532,0.004534570676173653
477.97866754256904,-85.58439910663829,-123.8920594635522,212.63500762104096,216.0,0.005390065006882027,0.00439376461817973
477.97866754256904,-99.3536349999238,-111.84000753910676,216.50888290964804,222.0,0.005327718253709389,0.004338405001138508
477.97866754256904,-111.85690841475633,-99.36810328199564,216.55709990938908,228.0,0.005325752739353447,0.004336659759943146
477.97866754256904,-123.89479886297289,-85.58605763173804,212.6418789559982,234.0,0.00538977773226447,0.004393509538131382
477.97866754256904,-137.41064094981527,-70.54516153622919,204.5522000424888,240.0,0.005537730773551228,0.0045248816351360025
477.97866754256904,-146.56998733180404,-56.89312718964745,189.60819085746516,246.0,0.005923547412299047,0.004867460202300016
477.97866754256904,-151.86292139460025,-45.453469272506474,168.44733330413183,252.0,0.0066236359815876915,0.005489090569858035
477.97866754256904,-156.12290506711858,-32.76449301905585,144.35076483583245,258.0,0.007619674886322507,0.006373504424924292
477.97866754256904,-159.4719622793792,-18.34654208981909,118.060300435532,264.0,0.009098489753684422,0.007686590039909444
477.97866754256904,-162.1713437126577,-6.146728992462159e-14,89.96604704325065,270.0,0.011542711976471819,0.009856890806694803
477.97866754256904,-159.4719622793792,18.346542089818964,118.06030043553193,276.0,0.009098489753684425,0.0076865900399094465
477.97866754256904,-156.12276438150585,32.76452272675385,144.3505867700177,282.0,0.007619688603162957,0.006373516604532625
477.97866754256904,-152.02228996766164,45.42203838054526,168.6547510961599,288.0,0.006611185563150323,0.0054780354569352
477.97866754256904,-146.83425870089494,57.52454891996929,189.16518589474904,294.0,0.005945616368858325,0.0048870559137276495
477.97866754256904,-137.84788934212693,71.0643525091208,204.2138365115992,300.0,0.005552705461593947,0.004538178125380831
477.97866754256904,-124.39604949283436,86.11819372618586,212.43051096108792,306.0,0.005398623045896515,0.004401363566615008
477.97866754256904,-111.84000753910684,99.35363499992367,216.50888290964812,312.0,0.005327718253709384,0.004338405001138504
477.97866754256904,-99.35345489112748,111.83979714464849,216.5082829728633,318.0,0.005327742715004046,0.0043384267210811785
477.97866754256904,-86.1190974119439,124.39748087541047,212.43415492123017,324.0,0.005398470404586497,0.004401228031658699
477.97866754256904,-71.06435250912091,137.84788934212685,204.21383651159934,330.0,0.005552705461593939,0.004538178125380825
477.97866754256904,-57.52482651420241,146.83237663805014,189.16259151005013,336.0,0.005945745916473335,0.004887170943075461
477.97866754256904,-45.45475359169377,151.85640815220762,168.43887688172924,342.0,0.006624144235642192,0.005489541864406428
477.97866754256904,-32.76452272675393,156.1227643815058,144.35058677001794,348.0,0.007619688603162944,0.006373516604532614
477.97866754256904,-18.346542089819074,159.47196227937917,118.06030043553216,354.0,0.009098489753684404,0.007686590039909428
554.2179803834034,-3.352761268615723e-14,171.5898056725274,100.16278580831263,0.0,0.01001133879126811,0.008497137030177718
554.2179803834034,17.388352637310618,168.22397174828285,128.4752521839887,6.0,0.008077182843150864,0.006779739938314992
554.2179803834034,30.938107803728265,164.58889278927273,155.6191792719349,12.0,0.0068144971081076046,0.005658562087371408
554.2179803834034,43.21579145995946,159.745358680683,180.0355752999769,18.0,0.005972013970565641,0.0049104951635194904
554.2179803834034,56.28456556652876,154.78842699340703,200.54102965568927,24.0,0.00540980653372186,0.004411293732528893
554.2179803834034,72.71330952272474,141.72708920579566,213.30170854524434,30.0,0.005167008462941937,0.004195705790370858
554.2179803834034,87.81266668324496,127.59485824696444,222.1205310273179,36.0,0.005010420138773316,0.004056666157703894
554.2179803834034,102.21680402530559,115.1883025637593,226.33235353987283,42.0,0.004944570066360485,0.003998195834785603
554.2179803834034,115.18830256375931,102.21680402530559,226.33235353987283,48.0,0.004944570066360485,0.003998195834785603
554.2179803834034,128.0937664244248,88.34899109083712,221.8999184158099,54.0,0.0050188811874535,0.004064178985411298
554.2179803834034,141.72698629326774,72.7132670094173,213.30146087248337,60.0,0.005167018526548191,0.004195714726159169
554.2179803834034,154.65587406299542,56.30327674103893,200.34161661247697,66.0,0.00541867504374671,0.004419168357809578
554.2179803834034,160.03021498335417,43.86296164498045,179.6074378900907,72.0,0.005994592787876346,0.004930543596131582
554.2179803834034,164.5345137042213,30.949595437077686,155.5427758591278,78.0,0.006819563642223995,0.005663060820250617
554.2179803834034,168.22397174828288,17.388352637310625,128.4752521839887,84.0,0.008077182843150864,0.006779739938314992
554.2179803834034,171.05153564742992,-2.6775524020195008e-14,99.54156916324641,90.0,0.010095660031377351,0.008572008476136787
554.2179803834034,168.22397174828288,-17.38835263731071,128.4752521839887,96.0,0.008077182843150864,0.0067797399383149924
554.2179803834034,164.53456838020537,-30.949583892640447,155.5428526046947,102.0,0.006819558550503299,0.005663056299153791
554.2179803834034,160.03135894792135,-43.862724969640794,179.60907436938095,108.0,0.0059945062794161145,0.004930466782584999
554.2179803834034,154.6575003803697,-56.30304336982621,200.34406794554405,114.0,0.005418565918264367,0.004419071461907152
554.2179803834034,141.72829437107941,-72.71380738222177,213.30460903985275,120.0,0.005166890609833039,0.004195601144937955
554.2179803834034,128.1012172841976,-88.35317618874363,221.91912843549028,126.0,0.005018143766229743,0.004063524206221237
554.2179803834034,115.15443106740304,-102.18907328957322,226.23237158969206,132.0,0.004948302090109961,0.004001509614494189
554.2179803834034,102.18907328957319,-115.15443106740305,226.23237158969206,138.0,0.004948302090109961,0.004001509614494189
554.2179803834034,88.35317618874365,-128.10121728419762,221.91912843549028,144.0,0.005018143766229744,0.004063524206221237
554.2179803834034,72.71380738222173,-141.72829437107944,213.30460903985266,150.0,0.005166890609833041,0.004195601144937959
554.2179803834034,56.303328411696896,-154.65551397043325,200.34107386409988,156.0,0.005418699205523987,0.004419189811801471
554.2179803834034,43.86192483270371,-160.03522621203862,179.61460705476944,162.0,0.005994213819259204,0.004930207098135327
554.2179803834034,30.9495954370777,-164.53451370422135,155.54277585912763,168.0,0.006819563642224007,0.005663060820250626
554.2179803834034,17.388353534323244,-168.22396736037336,128.47524614394393,174.0,0.008077183387432388,0.006779740421599448
554.2179803834034,-7.450580596923828e-15,-171.14588187075705,99.64943988943047,180.0,0.010080942701082637,0.008558940501823376
554.2179803834034,-17.38835263731074,-168.22397174828288,128.4752521839885,186.0,0.008077182843150883,0.006779739938315006
554.2179803834034,-30.9495954370778,-164.53451370422133,155.54277585912763,192.0,0.006819563642224007,0.005663060820250626
554.2179803834034,-43.86296164498056,-160.03021498335423,179.6074378900904,198.0,0.005994592787876359,0.004930543596131594
554.2179803834034,-56.302811463990025,-154.65911641208177,200.34650389084766,204.0,0.005418457480441186,0.004418975176598639
554.2179803834034,-72.73168898497528,-141.77156825655712,213.40888332682889,210.0,0.00516265585716224,0.004191840976618195
